pT,label,z,D
9,μ=0.5*mt=4.562,0.961808,0.0401254
9,μ=0.5*mt=4.562,0.966582,0.0299693
9,μ=0.5*mt=4.562,0.971356,0.0219501
9,μ=0.5*mt=4.562,0.97613,0.0140648
9,μ=0.5*mt=4.562,0.980904,0.00959043
9,μ=0.5*mt=4.562,0.985677,0.00511603
9,μ=0.5*mt=4.562,0.990451,0.0023526
9,μ=0.5*mt=4.562,0.995225,0.00117626
9,μ=0.5*mt=4.562,0.999999,-8.27042e-08
9,μ=1*mt=9.124,0.05,0.547465
9,μ=1*mt=9.124,0.0547739,0.53562
9,μ=1*mt=9.124,0.0595477,0.523775
9,μ=1*mt=9.124,0.0643216,0.515124
9,μ=1*mt=9.124,0.0690955,0.50992
9,μ=1*mt=9.124,0.0738693,0.504716
9,μ=1*mt=9.124,0.0786432,0.503041
9,μ=1*mt=9.124,0.0834171,0.501505
9,μ=1*mt=9.124,0.0881909,0.501001
9,μ=1*mt=9.124,0.0929648,0.501793
9,μ=1*mt=9.124,0.0977386,0.502585
9,μ=1*mt=9.124,0.102513,0.504816
9,μ=1*mt=9.124,0.107286,0.507164
9,μ=1*mt=9.124,0.11206,0.509972
9,μ=1*mt=9.124,0.116834,0.513454
9,μ=1*mt=9.124,0.121608,0.516936
9,μ=1*mt=9.124,0.126382,0.52112
9,μ=1*mt=9.124,0.131156,0.525395
9,μ=1*mt=9.124,0.13593,0.529905
9,μ=1*mt=9.124,0.140703,0.534818
9,μ=1*mt=9.124,0.145477,0.539731
9,μ=1*mt=9.124,0.150251,0.545094
9,μ=1*mt=9.124,0.155025,0.550538
9,μ=1*mt=9.124,0.159799,0.556128
9,μ=1*mt=9.124,0.164573,0.562018
9,μ=1*mt=9.124,0.169347,0.567907
9,μ=1*mt=9.124,0.17412,0.574099
9,μ=1*mt=9.124,0.178894,0.580362
9,μ=1*mt=9.124,0.183668,0.586715
9,μ=1*mt=9.124,0.188442,0.593288
9,μ=1*mt=9.124,0.193216,0.599862
9,μ=1*mt=9.124,0.19799,0.606631
9,μ=1*mt=9.124,0.202764,0.613459
9,μ=1*mt=9.124,0.207538,0.620346
9,μ=1*mt=9.124,0.212311,0.627407
9,μ=1*mt=9.124,0.217085,0.634468
9,μ=1*mt=9.124,0.221859,0.641724
9,μ=1*mt=9.124,0.226633,0.649049
9,μ=1*mt=9.124,0.231407,0.656418
9,μ=1*mt=9.124,0.236181,0.663944
9,μ=1*mt=9.124,0.240955,0.67147
9,μ=1*mt=9.124,0.245728,0.679107
9,μ=1*mt=9.124,0.250502,0.686793
9,μ=1*mt=9.124,0.255276,0.694516
9,μ=1*mt=9.124,0.26005,0.702407
9,μ=1*mt=9.124,0.264824,0.710298
9,μ=1*mt=9.124,0.269598,0.71828
9,μ=1*mt=9.124,0.274372,0.726308
9,μ=1*mt=9.124,0.279145,0.734359
9,μ=1*mt=9.124,0.283919,0.742542
9,μ=1*mt=9.124,0.288693,0.750726
9,μ=1*mt=9.124,0.293467,0.758986
9,μ=1*mt=9.124,0.298241,0.767292
9,μ=1*mt=9.124,0.303015,0.775612
9,μ=1*mt=9.124,0.307789,0.784052
9,μ=1*mt=9.124,0.312563,0.792491
9,μ=1*mt=9.124,0.317336,0.800982
9,μ=1*mt=9.124,0.32211,0.809509
9,μ=1*mt=9.124,0.326884,0.818043
9,μ=1*mt=9.124,0.331658,0.826683
9,μ=1*mt=9.124,0.336432,0.835323
9,μ=1*mt=9.124,0.341206,0.843995
9,μ=1*mt=9.124,0.34598,0.852694
9,μ=1*mt=9.124,0.350753,0.861394
9,μ=1*mt=9.124,0.355527,0.870156
9,μ=1*mt=9.124,0.360301,0.878918
9,μ=1*mt=9.124,0.365075,0.887709
9,μ=1*mt=9.124,0.369849,0.896527
9,μ=1*mt=9.124,0.374623,0.905346
9,μ=1*mt=9.124,0.379397,0.914144
9,μ=1*mt=9.124,0.384171,0.922941
9,μ=1*mt=9.124,0.388944,0.93177
9,μ=1*mt=9.124,0.393718,0.940635
9,μ=1*mt=9.124,0.398492,0.9495
9,μ=1*mt=9.124,0.403266,0.95828
9,μ=1*mt=9.124,0.40804,0.967057
9,μ=1*mt=9.124,0.412814,0.975825
9,μ=1*mt=9.124,0.417588,0.984582
9,μ=1*mt=9.124,0.422361,0.993339
9,μ=1*mt=9.124,0.427135,1.00205
9,μ=1*mt=9.124,0.431909,1.01075
9,μ=1*mt=9.124,0.436683,1.01938
9,μ=1*mt=9.124,0.441457,1.0279
9,μ=1*mt=9.124,0.446231,1.03641
9,μ=1*mt=9.124,0.451005,1.04487
9,μ=1*mt=9.124,0.455778,1.05331
9,μ=1*mt=9.124,0.460552,1.06168
9,μ=1*mt=9.124,0.465326,1.06993
9,μ=1*mt=9.124,0.4701,1.07818
9,μ=1*mt=9.124,0.474874,1.08619
9,μ=1*mt=9.124,0.479648,1.09415
9,μ=1*mt=9.124,0.484422,1.10204
9,μ=1*mt=9.124,0.489196,1.10978
9,μ=1*mt=9.124,0.493969,1.11752
9,μ=1*mt=9.124,0.498743,1.125
9,μ=1*mt=9.124,0.503517,1.13241
9,μ=1*mt=9.124,0.508291,1.13971
9,μ=1*mt=9.124,0.513065,1.14668
9,μ=1*mt=9.124,0.517839,1.15366
9,μ=1*mt=9.124,0.522613,1.1603
9,μ=1*mt=9.124,0.527386,1.16684
9,μ=1*mt=9.124,0.53216,1.17327
9,μ=1*mt=9.124,0.536934,1.17935
9,μ=1*mt=9.124,0.541708,1.18544
9,μ=1*mt=9.124,0.546482,1.19102
9,μ=1*mt=9.124,0.551256,1.19641
9,μ=1*mt=9.124,0.55603,1.20167
9,μ=1*mt=9.124,0.560803,1.20643
9,μ=1*mt=9.124,0.565577,1.21118
9,μ=1*mt=9.124,0.570351,1.21542
9,μ=1*mt=9.124,0.575125,1.21941
9,μ=1*mt=9.124,0.579899,1.22327
9,μ=1*mt=9.124,0.584673,1.22642
9,μ=1*mt=9.124,0.589447,1.22957
9,μ=1*mt=9.124,0.594221,1.23209
9,μ=1*mt=9.124,0.598994,1.23427
9,μ=1*mt=9.124,0.603768,1.23631
9,μ=1*mt=9.124,0.608542,1.23741
9,μ=1*mt=9.124,0.613316,1.23851
9,μ=1*mt=9.124,0.61809,1.23893
9,μ=1*mt=9.124,0.622864,1.23892
9,μ=1*mt=9.124,0.627638,1.23879
9,μ=1*mt=9.124,0.632411,1.23744
9,μ=1*mt=9.124,0.637185,1.2361
9,μ=1*mt=9.124,0.641959,1.23399
9,μ=1*mt=9.124,0.646733,1.2313
9,μ=1*mt=9.124,0.651507,1.22853
9,μ=1*mt=9.124,0.656281,1.2243
9,μ=1*mt=9.124,0.661055,1.22007
9,μ=1*mt=9.124,0.665828,1.21497
9,μ=1*mt=9.124,0.670602,1.20912
9,μ=1*mt=9.124,0.675376,1.20325
9,μ=1*mt=9.124,0.68015,1.19574
9,μ=1*mt=9.124,0.684924,1.18822
9,μ=1*mt=9.124,0.689698,1.17977
9,μ=1*mt=9.124,0.694472,1.17036
9,μ=1*mt=9.124,0.699246,1.16095
9,μ=1*mt=9.124,0.704019,1.14988
9,μ=1*mt=9.124,0.708793,1.13876
9,μ=1*mt=9.124,0.713567,1.12662
9,μ=1*mt=9.124,0.718341,1.11326
9,μ=1*mt=9.124,0.723115,1.0999
9,μ=1*mt=9.124,0.727889,1.08495
9,μ=1*mt=9.124,0.732663,1.0699
9,μ=1*mt=9.124,0.737436,1.05389
9,μ=1*mt=9.124,0.74221,1.03655
9,μ=1*mt=9.124,0.746984,1.01922
9,μ=1*mt=9.124,0.751758,1.0003
9,μ=1*mt=9.124,0.756532,0.981203
9,μ=1*mt=9.124,0.761306,0.961379
9,μ=1*mt=9.124,0.76608,0.940366
9,μ=1*mt=9.124,0.770854,0.919354
9,μ=1*mt=9.124,0.775627,0.896694
9,μ=1*mt=9.124,0.780401,0.873768
9,μ=1*mt=9.124,0.785175,0.850314
9,μ=1*mt=9.124,0.789949,0.825843
9,μ=1*mt=9.124,0.794723,0.801372
9,μ=1*mt=9.124,0.799497,0.775882
9,μ=1*mt=9.124,0.804271,0.750171
9,μ=1*mt=9.124,0.809044,0.724109
9,μ=1*mt=9.124,0.813818,0.697245
9,μ=1*mt=9.124,0.818592,0.67038
9,μ=1*mt=9.124,0.823366,0.642991
9,μ=1*mt=9.124,0.82814,0.615457
9,μ=1*mt=9.124,0.832914,0.587849
9,μ=1*mt=9.124,0.837688,0.560035
9,μ=1*mt=9.124,0.842461,0.532222
9,μ=1*mt=9.124,0.847235,0.50409
9,μ=1*mt=9.124,0.852009,0.47585
9,μ=1*mt=9.124,0.856783,0.447918
9,μ=1*mt=9.124,0.861557,0.421029
9,μ=1*mt=9.124,0.866331,0.39414
9,μ=1*mt=9.124,0.871105,0.367949
9,μ=1*mt=9.124,0.875879,0.342046
9,μ=1*mt=9.124,0.880652,0.316293
9,μ=1*mt=9.124,0.885426,0.291182
9,μ=1*mt=9.124,0.8902,0.266072
9,μ=1*mt=9.124,0.894974,0.243076
9,μ=1*mt=9.124,0.899748,0.221119
9,μ=1*mt=9.124,0.904522,0.199437
9,μ=1*mt=9.124,0.909296,0.179291
9,μ=1*mt=9.124,0.914069,0.159145
9,μ=1*mt=9.124,0.918843,0.140277
9,μ=1*mt=9.124,0.923617,0.122149
9,μ=1*mt=9.124,0.928391,0.104507
9,μ=1*mt=9.124,0.933165,0.0906426
9,μ=1*mt=9.124,0.937939,0.0767783
9,μ=1*mt=9.124,0.942713,0.0645424
9,μ=1*mt=9.124,0.947486,0.0534159
9,μ=1*mt=9.124,0.95226,0.0424889
9,μ=1*mt=9.124,0.957034,0.033994
9,μ=1*mt=9.124,0.961808,0.0254991
9,μ=1*mt=9.124,0.966582,0.0187451
9,μ=1*mt=9.124,0.971356,0.0133769
9,μ=1*mt=9.124,0.97613,0.00810518
9,μ=1*mt=9.124,0.980904,0.00528849
9,μ=1*mt=9.124,0.985677,0.0024718
9,μ=1*mt=9.124,0.990451,0.000886397
9,μ=1*mt=9.124,0.995225,0.000443127
9,μ=1*mt=9.124,0.999999,-1.43965e-07
9,μ=2*mt=18.25,0.05,0.760425
9,μ=2*mt=18.25,0.0547739,0.737074
9,μ=2*mt=18.25,0.0595477,0.713722
9,μ=2*mt=18.25,0.0643216,0.695587
9,μ=2*mt=18.25,0.0690955,0.683083
9,μ=2*mt=18.25,0.0738693,0.670578
9,μ=2*mt=18.25,0.0786432,0.663851
9,μ=2*mt=18.25,0.0834171,0.657352
9,μ=2*mt=18.25,0.0881909,0.65247
9,μ=2*mt=18.25,0.0929648,0.64962
9,μ=2*mt=18.25,0.0977386,0.64677
9,μ=2*mt=18.25,0.102513,0.646221
9,μ=2*mt=18.25,0.107286,0.645861
9,μ=2*mt=18.25,0.11206,0.646159
9,μ=2*mt=18.25,0.116834,0.647424
9,μ=2*mt=18.25,0.121608,0.648689
9,μ=2*mt=18.25,0.126382,0.65107
9,μ=2*mt=18.25,0.131156,0.653595
9,μ=2*mt=18.25,0.13593,0.65645
9,μ=2*mt=18.25,0.140703,0.659875
9,μ=2*mt=18.25,0.145477,0.6633
9,μ=2*mt=18.25,0.150251,0.667312
9,μ=2*mt=18.25,0.155025,0.671431
9,μ=2*mt=18.25,0.159799,0.675732
9,μ=2*mt=18.25,0.164573,0.680406
9,μ=2*mt=18.25,0.169347,0.685079
9,μ=2*mt=18.25,0.17412,0.690121
9,μ=2*mt=18.25,0.178894,0.695248
9,μ=2*mt=18.25,0.183668,0.700484
9,μ=2*mt=18.25,0.188442,0.705981
9,μ=2*mt=18.25,0.193216,0.711479
9,μ=2*mt=18.25,0.19799,0.717206
9,μ=2*mt=18.25,0.202764,0.722999
9,μ=2*mt=18.25,0.207538,0.728853
9,μ=2*mt=18.25,0.212311,0.734883
9,μ=2*mt=18.25,0.217085,0.740913
9,μ=2*mt=18.25,0.221859,0.747121
9,μ=2*mt=18.25,0.226633,0.753394
9,μ=2*mt=18.25,0.231407,0.759708
9,μ=2*mt=18.25,0.236181,0.766173
9,μ=2*mt=18.25,0.240955,0.772639
9,μ=2*mt=18.25,0.245728,0.779175
9,μ=2*mt=18.25,0.250502,0.785744
9,μ=2*mt=18.25,0.255276,0.792344
9,μ=2*mt=18.25,0.26005,0.799096
9,μ=2*mt=18.25,0.264824,0.805847
9,μ=2*mt=18.25,0.269598,0.812646
9,μ=2*mt=18.25,0.274372,0.819469
9,μ=2*mt=18.25,0.279145,0.826306
9,μ=2*mt=18.25,0.283919,0.833219
9,μ=2*mt=18.25,0.288693,0.840132
9,μ=2*mt=18.25,0.293467,0.847094
9,μ=2*mt=18.25,0.298241,0.854085
9,μ=2*mt=18.25,0.303015,0.861079
9,μ=2*mt=18.25,0.307789,0.868092
9,μ=2*mt=18.25,0.312563,0.875105
9,μ=2*mt=18.25,0.317336,0.882147
9,μ=2*mt=18.25,0.32211,0.88921
9,μ=2*mt=18.25,0.326884,0.896273
9,μ=2*mt=18.25,0.331658,0.903326
9,μ=2*mt=18.25,0.336432,0.910379
9,μ=2*mt=18.25,0.341206,0.917426
9,μ=2*mt=18.25,0.34598,0.924469
9,μ=2*mt=18.25,0.350753,0.931511
9,μ=2*mt=18.25,0.355527,0.938525
9,μ=2*mt=18.25,0.360301,0.945538
9,μ=2*mt=18.25,0.365075,0.952516
9,μ=2*mt=18.25,0.369849,0.959458
9,μ=2*mt=18.25,0.374623,0.9664
9,μ=2*mt=18.25,0.379397,0.973274
9,μ=2*mt=18.25,0.384171,0.980148
9,μ=2*mt=18.25,0.388944,0.98697
9,μ=2*mt=18.25,0.393718,0.993734
9,μ=2*mt=18.25,0.398492,1.0005
9,μ=2*mt=18.25,0.403266,1.00713
9,μ=2*mt=18.25,0.40804,1.01376
9,μ=2*mt=18.25,0.412814,1.02031
9,μ=2*mt=18.25,0.417588,1.02679
9,μ=2*mt=18.25,0.422361,1.03326
9,μ=2*mt=18.25,0.427135,1.03956
9,μ=2*mt=18.25,0.431909,1.04584
9,μ=2*mt=18.25,0.436683,1.05203
9,μ=2*mt=18.25,0.441457,1.05806
9,μ=2*mt=18.25,0.446231,1.0641
9,μ=2*mt=18.25,0.451005,1.06993
9,μ=2*mt=18.25,0.455778,1.07572
9,μ=2*mt=18.25,0.460552,1.08142
9,μ=2*mt=18.25,0.465326,1.08691
9,μ=2*mt=18.25,0.4701,1.0924
9,μ=2*mt=18.25,0.474874,1.09759
9,μ=2*mt=18.25,0.479648,1.10272
9,μ=2*mt=18.25,0.484422,1.10773
9,μ=2*mt=18.25,0.489196,1.11249
9,μ=2*mt=18.25,0.493969,1.11725
9,μ=2*mt=18.25,0.498743,1.12167
9,μ=2*mt=18.25,0.503517,1.12601
9,μ=2*mt=18.25,0.508291,1.1302
9,μ=2*mt=18.25,0.513065,1.13401
9,μ=2*mt=18.25,0.517839,1.13782
9,μ=2*mt=18.25,0.522613,1.14122
9,μ=2*mt=18.25,0.527386,1.14448
9,μ=2*mt=18.25,0.53216,1.14763
9,μ=2*mt=18.25,0.536934,1.15037
9,μ=2*mt=18.25,0.541708,1.15311
9,μ=2*mt=18.25,0.546482,1.15528
9,μ=2*mt=18.25,0.551256,1.15724
9,μ=2*mt=18.25,0.55603,1.15906
9,μ=2*mt=18.25,0.560803,1.16033
9,μ=2*mt=18.25,0.565577,1.16159
9,μ=2*mt=18.25,0.570351,1.16232
9,μ=2*mt=18.25,0.575125,1.16281
9,μ=2*mt=18.25,0.579899,1.16314
9,μ=2*mt=18.25,0.584673,1.16275
9,μ=2*mt=18.25,0.589447,1.16235
9,μ=2*mt=18.25,0.594221,1.16132
9,μ=2*mt=18.25,0.598994,1.15993
9,μ=2*mt=18.25,0.603768,1.15841
9,μ=2*mt=18.25,0.608542,1.15599
9,μ=2*mt=18.25,0.613316,1.15356
9,μ=2*mt=18.25,0.61809,1.1505
9,μ=2*mt=18.25,0.622864,1.14704
9,μ=2*mt=18.25,0.627638,1.14346
9,μ=2*mt=18.25,0.632411,1.13875
9,μ=2*mt=18.25,0.637185,1.13403
9,μ=2*mt=18.25,0.641959,1.1286
9,μ=2*mt=18.25,0.646733,1.12263
9,μ=2*mt=18.25,0.651507,1.11659
9,μ=2*mt=18.25,0.656281,1.10926
9,μ=2*mt=18.25,0.661055,1.10194
9,μ=2*mt=18.25,0.665828,1.09388
9,μ=2*mt=18.25,0.670602,1.08517
9,μ=2*mt=18.25,0.675376,1.07644
9,μ=2*mt=18.25,0.68015,1.06631
9,μ=2*mt=18.25,0.684924,1.05618
9,μ=2*mt=18.25,0.689698,1.04525
9,μ=2*mt=18.25,0.694472,1.03352
9,μ=2*mt=18.25,0.699246,1.02178
9,μ=2*mt=18.25,0.704019,1.00868
9,μ=2*mt=18.25,0.708793,0.995541
9,μ=2*mt=18.25,0.713567,0.981615
9,μ=2*mt=18.25,0.718341,0.966747
9,μ=2*mt=18.25,0.723115,0.951879
9,μ=2*mt=18.25,0.727889,0.935772
9,μ=2*mt=18.25,0.732663,0.919582
9,μ=2*mt=18.25,0.737436,0.902684
9,μ=2*mt=18.25,0.74221,0.884801
9,μ=2*mt=18.25,0.746984,0.866917
9,μ=2*mt=18.25,0.751758,0.847848
9,μ=2*mt=18.25,0.756532,0.828646
9,μ=2*mt=18.25,0.761306,0.808946
9,μ=2*mt=18.25,0.76608,0.788434
9,μ=2*mt=18.25,0.770854,0.767922
9,μ=2*mt=18.25,0.775627,0.746339
9,μ=2*mt=18.25,0.780401,0.724583
9,μ=2*mt=18.25,0.785175,0.702482
9,μ=2*mt=18.25,0.789949,0.679716
9,μ=2*mt=18.25,0.794723,0.656951
9,μ=2*mt=18.25,0.799497,0.63372
9,μ=2*mt=18.25,0.804271,0.610389
9,μ=2*mt=18.25,0.809044,0.586868
9,μ=2*mt=18.25,0.813818,0.562913
9,μ=2*mt=18.25,0.818592,0.538957
9,μ=2*mt=18.25,0.823366,0.514897
9,μ=2*mt=18.25,0.82814,0.490809
9,μ=2*mt=18.25,0.832914,0.466787
9,μ=2*mt=18.25,0.837688,0.44295
9,μ=2*mt=18.25,0.842461,0.419112
9,μ=2*mt=18.25,0.847235,0.395293
9,μ=2*mt=18.25,0.852009,0.371481
9,μ=2*mt=18.25,0.856783,0.348018
9,μ=2*mt=18.25,0.861557,0.325746
9,μ=2*mt=18.25,0.866331,0.303473
9,μ=2*mt=18.25,0.871105,0.282045
9,μ=2*mt=18.25,0.875879,0.260964
9,μ=2*mt=18.25,0.880652,0.24007
9,μ=2*mt=18.25,0.885426,0.219976
9,μ=2*mt=18.25,0.8902,0.199882
9,μ=2*mt=18.25,0.894974,0.181658
9,μ=2*mt=18.25,0.899748,0.164352
9,μ=2*mt=18.25,0.904522,0.147308
9,μ=2*mt=18.25,0.909296,0.131724
9,μ=2*mt=18.25,0.914069,0.116139
9,μ=2*mt=18.25,0.918843,0.101718
9,μ=2*mt=18.25,0.923617,0.0879721
9,μ=2*mt=18.25,0.928391,0.0746135
9,μ=2*mt=18.25,0.933165,0.0642749
9,μ=2*mt=18.25,0.937939,0.0539363
9,μ=2*mt=18.25,0.942713,0.044962
9,μ=2*mt=18.25,0.947486,0.0369175
9,μ=2*mt=18.25,0.95226,0.0290356
9,μ=2*mt=18.25,0.957034,0.0231384
9,μ=2*mt=18.25,0.961808,0.0172412
9,μ=2*mt=18.25,0.966582,0.0125157
9,μ=2*mt=18.25,0.971356,0.00872305
9,μ=2*mt=18.25,0.97613,0.00500219
9,μ=2*mt=18.25,0.980904,0.00311084
9,μ=2*mt=18.25,0.985677,0.0012195
9,μ=2*mt=18.25,0.990451,0.000245603
9,μ=2*mt=18.25,0.995225,0.000122726
9,μ=2*mt=18.25,0.999999,-1.50702e-07
9,μ=4*mt=36.5,0.05,0.967166
9,μ=4*mt=36.5,0.0547739,0.93132
9,μ=4*mt=36.5,0.0595477,0.895474
9,μ=4*mt=36.5,0.0643216,0.86702
9,μ=4*mt=36.5,0.0690955,0.84654
9,μ=4*mt=36.5,0.0738693,0.826061
9,μ=4*mt=36.5,0.0786432,0.813799
9,μ=4*mt=36.5,0.0834171,0.801861
9,μ=4*mt=36.5,0.0881909,0.792203
9,μ=4*mt=36.5,0.0929648,0.78541
9,μ=4*mt=36.5,0.0977386,0.778617
9,μ=4*mt=36.5,0.102513,0.774924
9,μ=4*mt=36.5,0.107286,0.771486
9,μ=4*mt=36.5,0.11206,0.768961
9,μ=4*mt=36.5,0.116834,0.767777
9,μ=4*mt=36.5,0.121608,0.766593
9,μ=4*mt=36.5,0.126382,0.766882
9,μ=4*mt=36.5,0.131156,0.76736
9,μ=4*mt=36.5,0.13593,0.768275
9,μ=4*mt=36.5,0.140703,0.769944
9,μ=4*mt=36.5,0.145477,0.771612
9,μ=4*mt=36.5,0.150251,0.774035
9,μ=4*mt=36.5,0.155025,0.776593
9,μ=4*mt=36.5,0.159799,0.779375
9,μ=4*mt=36.5,0.164573,0.782617
9,μ=4*mt=36.5,0.169347,0.785859
9,μ=4*mt=36.5,0.17412,0.789537
9,μ=4*mt=36.5,0.178894,0.793318
9,μ=4*mt=36.5,0.183668,0.797224
9,μ=4*mt=36.5,0.188442,0.801435
9,μ=4*mt=36.5,0.193216,0.805647
9,μ=4*mt=36.5,0.19799,0.810129
9,μ=4*mt=36.5,0.202764,0.814691
9,μ=4*mt=36.5,0.207538,0.819321
9,μ=4*mt=36.5,0.212311,0.824154
9,μ=4*mt=36.5,0.217085,0.828987
9,μ=4*mt=36.5,0.221859,0.833974
9,μ=4*mt=36.5,0.226633,0.839016
9,μ=4*mt=36.5,0.231407,0.844097
9,μ=4*mt=36.5,0.236181,0.849318
9,μ=4*mt=36.5,0.240955,0.85454
9,μ=4*mt=36.5,0.245728,0.859844
9,μ=4*mt=36.5,0.250502,0.865184
9,μ=4*mt=36.5,0.255276,0.870545
9,μ=4*mt=36.5,0.26005,0.876001
9,μ=4*mt=36.5,0.264824,0.881457
9,μ=4*mt=36.5,0.269598,0.88695
9,μ=4*mt=36.5,0.274372,0.892463
9,μ=4*mt=36.5,0.279145,0.897981
9,μ=4*mt=36.5,0.283919,0.903531
9,μ=4*mt=36.5,0.288693,0.909082
9,μ=4*mt=36.5,0.293467,0.914652
9,μ=4*mt=36.5,0.298241,0.920235
9,μ=4*mt=36.5,0.303015,0.925815
9,μ=4*mt=36.5,0.307789,0.931362
9,μ=4*mt=36.5,0.312563,0.936909
9,μ=4*mt=36.5,0.317336,0.942456
9,μ=4*mt=36.5,0.32211,0.948002
9,μ=4*mt=36.5,0.326884,0.953542
9,μ=4*mt=36.5,0.331658,0.959007
9,μ=4*mt=36.5,0.336432,0.964472
9,μ=4*mt=36.5,0.341206,0.969901
9,μ=4*mt=36.5,0.34598,0.9753
9,μ=4*mt=36.5,0.350753,0.980697
9,μ=4*mt=36.5,0.355527,0.985996
9,μ=4*mt=36.5,0.360301,0.991295
9,μ=4*mt=36.5,0.365075,0.99652
9,μ=4*mt=36.5,0.369849,1.00167
9,μ=4*mt=36.5,0.374623,1.00682
9,μ=4*mt=36.5,0.379397,1.01186
9,μ=4*mt=36.5,0.384171,1.01689
9,μ=4*mt=36.5,0.388944,1.02183
9,μ=4*mt=36.5,0.393718,1.02664
9,μ=4*mt=36.5,0.398492,1.03146
9,μ=4*mt=36.5,0.403266,1.03611
9,μ=4*mt=36.5,0.40804,1.04075
9,μ=4*mt=36.5,0.412814,1.04528
9,μ=4*mt=36.5,0.417588,1.04968
9,μ=4*mt=36.5,0.422361,1.05408
9,μ=4*mt=36.5,0.427135,1.05822
9,μ=4*mt=36.5,0.431909,1.06234
9,μ=4*mt=36.5,0.436683,1.06636
9,μ=4*mt=36.5,0.441457,1.0702
9,μ=4*mt=36.5,0.446231,1.07405
9,μ=4*mt=36.5,0.451005,1.07758
9,μ=4*mt=36.5,0.455778,1.08107
9,μ=4*mt=36.5,0.460552,1.08444
9,μ=4*mt=36.5,0.465326,1.08756
9,μ=4*mt=36.5,0.4701,1.09069
9,μ=4*mt=36.5,0.474874,1.09349
9,μ=4*mt=36.5,0.479648,1.09622
9,μ=4*mt=36.5,0.484422,1.09881
9,μ=4*mt=36.5,0.489196,1.10107
9,μ=4*mt=36.5,0.493969,1.10334
9,μ=4*mt=36.5,0.498743,1.10523
9,μ=4*mt=36.5,0.503517,1.10702
9,μ=4*mt=36.5,0.508291,1.10866
9,μ=4*mt=36.5,0.513065,1.1099
9,μ=4*mt=36.5,0.517839,1.11114
9,μ=4*mt=36.5,0.522613,1.11193
9,μ=4*mt=36.5,0.527386,1.11258
9,μ=4*mt=36.5,0.53216,1.11309
9,μ=4*mt=36.5,0.536934,1.11316
9,μ=4*mt=36.5,0.541708,1.11324
9,μ=4*mt=36.5,0.546482,1.11275
9,μ=4*mt=36.5,0.551256,1.11204
9,μ=4*mt=36.5,0.55603,1.1112
9,μ=4*mt=36.5,0.560803,1.1098
9,μ=4*mt=36.5,0.565577,1.1084
9,μ=4*mt=36.5,0.570351,1.10647
9,μ=4*mt=36.5,0.575125,1.10428
9,μ=4*mt=36.5,0.579899,1.10195
9,μ=4*mt=36.5,0.584673,1.09892
9,μ=4*mt=36.5,0.589447,1.09588
9,μ=4*mt=36.5,0.594221,1.09224
9,μ=4*mt=36.5,0.598994,1.08826
9,μ=4*mt=36.5,0.603768,1.08416
9,μ=4*mt=36.5,0.608542,1.07921
9,μ=4*mt=36.5,0.613316,1.07427
9,μ=4*mt=36.5,0.61809,1.06874
9,μ=4*mt=36.5,0.622864,1.06284
9,μ=4*mt=36.5,0.627638,1.05684
9,μ=4*mt=36.5,0.632411,1.04981
9,μ=4*mt=36.5,0.637185,1.04278
9,μ=4*mt=36.5,0.641959,1.03511
9,μ=4*mt=36.5,0.646733,1.02696
9,μ=4*mt=36.5,0.651507,1.01874
9,μ=4*mt=36.5,0.656281,1.00942
9,μ=4*mt=36.5,0.661055,1.0001
9,μ=4*mt=36.5,0.665828,0.990151
9,μ=4*mt=36.5,0.670602,0.979658
9,μ=4*mt=36.5,0.675376,0.96915
9,μ=4*mt=36.5,0.68015,0.957461
9,μ=4*mt=36.5,0.684924,0.945772
9,μ=4*mt=36.5,0.689698,0.933424
9,μ=4*mt=36.5,0.694472,0.9204
9,μ=4*mt=36.5,0.699246,0.907377
9,μ=4*mt=36.5,0.704019,0.89325
9,μ=4*mt=36.5,0.708793,0.879094
9,μ=4*mt=36.5,0.713567,0.864336
9,μ=4*mt=36.5,0.718341,0.848859
9,μ=4*mt=36.5,0.723115,0.833382
9,μ=4*mt=36.5,0.727889,0.816946
9,μ=4*mt=36.5,0.732663,0.800445
9,μ=4*mt=36.5,0.737436,0.783425
9,μ=4*mt=36.5,0.74221,0.765682
9,μ=4*mt=36.5,0.746984,0.74794
9,μ=4*mt=36.5,0.751758,0.729323
9,μ=4*mt=36.5,0.756532,0.710606
9,μ=4*mt=36.5,0.761306,0.691561
9,μ=4*mt=36.5,0.76608,0.671979
9,μ=4*mt=36.5,0.770854,0.652396
9,μ=4*mt=36.5,0.775627,0.632154
9,μ=4*mt=36.5,0.780401,0.611804
9,μ=4*mt=36.5,0.785175,0.591242
9,μ=4*mt=36.5,0.789949,0.570268
9,μ=4*mt=36.5,0.794723,0.549294
9,μ=4*mt=36.5,0.799497,0.52821
9,μ=4*mt=36.5,0.804271,0.507102
9,μ=4*mt=36.5,0.809044,0.485912
9,μ=4*mt=36.5,0.813818,0.464536
9,μ=4*mt=36.5,0.818592,0.443159
9,μ=4*mt=36.5,0.823366,0.421941
9,μ=4*mt=36.5,0.82814,0.400767
9,μ=4*mt=36.5,0.832914,0.379744
9,μ=4*mt=36.5,0.837688,0.359137
9,μ=4*mt=36.5,0.842461,0.33853
9,μ=4*mt=36.5,0.847235,0.318149
9,μ=4*mt=36.5,0.852009,0.297844
9,μ=4*mt=36.5,0.856783,0.277897
